"Start Time","Duration","Run ID","Name","Source Type","Source Name","User","Status","model_type","RMSE","avg_RMSE"
"2025-09-08 03:05:29","7.3s","af602f6a4983405d89ad2796906b16e1","RandomForestRegressor_Fold_2","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","40313.385169160574",""
"2025-09-08 03:05:22","7.4s","a067016a84b6496b8c610dca3b45260c","RandomForestRegressor_Fold_1","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","6428.516809425273",""
"2025-09-08 03:05:14","7.6s","7ae98e92bd624cadade50b59065f14bc","RandomForestRegressor_Fold_0","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","10969.357300727426",""
"2025-09-08 03:05:14","37.7s","8f19ca48bb2a45bc94a2bf48a7c2792d","RandomForestRegressor","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","RandomForestRegressor","","25625.9803152866"
"2025-09-08 03:05:13","4.3min","3ab51010c9674466a1dcaff91d97ce4c","Cross-Validation Experiment-House Pricing Project","NOTEBOOK","/Users/omars.soub@gmail.com/SimpleDataBricksProject/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","",""
"2025-09-08 00:13:28","38.8s","712019824c664fb595f4d6c6053f44bd","BaggingRegressor_Fold_4","NOTEBOOK","/Users/omars.soub@gmail.com/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","20792.252112180493",""
"2025-09-08 00:12:48","39.6s","fc6f109d68304970a7dbaffa8a2cbc1d","BaggingRegressor_Fold_3","NOTEBOOK","/Users/omars.soub@gmail.com/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","45425.34453691458",""
"2025-09-08 00:12:09","39.4s","f7a3f1a5f6cf46fdbaa445477ecbd5b1","BaggingRegressor_Fold_2","NOTEBOOK","/Users/omars.soub@gmail.com/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","38196.665668447575",""
"2025-09-08 00:11:28","40.0s","8ebe97837775420a826907a95092f883","BaggingRegressor_Fold_1","NOTEBOOK","/Users/omars.soub@gmail.com/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","6537.796891338137",""
"2025-09-08 00:10:49","39.4s","cc39d06709b94d01ae9420a814e4bf79","BaggingRegressor_Fold_0","NOTEBOOK","/Users/omars.soub@gmail.com/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","11179.583175626389",""
"2025-09-08 00:10:49","3.3min","ea25c96d328e4c82aa8f8021c5e7fa5d","BaggingRegressor","NOTEBOOK","/Users/omars.soub@gmail.com/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","BaggingRegressor","","24426.328476901435"
"2025-09-08 00:10:48","0.5s","1aef28534ebc409e85a8884a08bb59f2","SGDRegressor_Fold_4","NOTEBOOK","/Users/omars.soub@gmail.com/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","136371.348210568",""
"2025-09-08 00:10:47","367ms","6517984a1ed54562bf494f97bfe4f403","SGDRegressor_Fold_3","NOTEBOOK","/Users/omars.soub@gmail.com/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","144977.5408675319",""
"2025-09-08 00:10:47","0.5s","96da4ce4c3244c528b9784488fc5ddc1","SGDRegressor_Fold_2","NOTEBOOK","/Users/omars.soub@gmail.com/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","140015.61608061122",""
"2025-09-08 00:10:46","431ms","3ea8440fc5904b76a33f762768b0f84e","SGDRegressor_Fold_1","NOTEBOOK","/Users/omars.soub@gmail.com/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","107990.46800556016",""
"2025-09-08 00:10:45","0.5s","3d0a5698d8384394ac7e84d336cfe85c","SGDRegressor_Fold_0","NOTEBOOK","/Users/omars.soub@gmail.com/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","117279.66302868565",""
"2025-09-08 00:10:45","3.3s","df85e428fc0148e68dce57eda1e296f6","SGDRegressor","NOTEBOOK","/Users/omars.soub@gmail.com/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","SGDRegressor","","129326.9272385914"
"2025-09-08 00:10:44","0.7s","b614ccf79984489aad9b64014a69f594","KNeighborsRegressor_Fold_4","NOTEBOOK","/Users/omars.soub@gmail.com/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","129700.0980099784",""
"2025-09-08 00:10:43","0.8s","8ca7a1752b5e4e708fd91a01f8297aa2","KNeighborsRegressor_Fold_3","NOTEBOOK","/Users/omars.soub@gmail.com/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","140497.267866497",""
"2025-09-08 00:10:42","0.8s","626182aec96a4eef8101e452dbb7da3d","KNeighborsRegressor_Fold_2","NOTEBOOK","/Users/omars.soub@gmail.com/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","150284.05173025542",""
"2025-09-08 00:10:41","0.8s","22115c7e100e4f6bb9ea87633b35431a","KNeighborsRegressor_Fold_1","NOTEBOOK","/Users/omars.soub@gmail.com/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","112889.6453614087",""
"2025-09-08 00:10:40","0.9s","ec6d49e9dfdf438ab9fce1f6720fb4e1","KNeighborsRegressor_Fold_0","NOTEBOOK","/Users/omars.soub@gmail.com/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","113419.52172680659",""
"2025-09-08 00:10:40","4.9s","44293e341abd4241821d5641bfd481d9","KNeighborsRegressor","NOTEBOOK","/Users/omars.soub@gmail.com/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","KNeighborsRegressor","","129358.11693898922"
"2025-09-08 00:10:38","2.0s","a751bb4e834a4a20b060f87d50b49b9e","AdaBoostRegressor_Fold_4","NOTEBOOK","/Users/omars.soub@gmail.com/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","166966.19519836002",""
"2025-09-08 00:10:36","1.8s","e8cba12b52994a2187d6601e5c4ae278","AdaBoostRegressor_Fold_3","NOTEBOOK","/Users/omars.soub@gmail.com/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","135192.1460137804",""
"2025-09-08 00:10:34","1.8s","ee549162352942ca859ea72b44aa5c17","AdaBoostRegressor_Fold_2","NOTEBOOK","/Users/omars.soub@gmail.com/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","157727.88670818234",""
"2025-09-08 00:10:32","1.9s","5a32161254bb4cdf97bdbed095ac9e95","AdaBoostRegressor_Fold_1","NOTEBOOK","/Users/omars.soub@gmail.com/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","183430.6244937092",""
"2025-09-08 00:10:30","1.8s","3f31568aaf6044458b24a22a04eb4212","AdaBoostRegressor_Fold_0","NOTEBOOK","/Users/omars.soub@gmail.com/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","173465.76558523733",""
"2025-09-08 00:10:30","10.4s","103954f539a64fbfaf08ac23eeb4966e","AdaBoostRegressor","NOTEBOOK","/Users/omars.soub@gmail.com/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","AdaBoostRegressor","","163356.52359985386"
"2025-09-08 00:10:26","3.2s","ba1b83524c3941fc944b33c7d018279e","GradientBoostingRegressor_Fold_4","NOTEBOOK","/Users/omars.soub@gmail.com/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","33655.18597583836",""
"2025-09-08 00:10:23","3.1s","c61366667ca94bd68b0038ac2b1ad9f9","GradientBoostingRegressor_Fold_3","NOTEBOOK","/Users/omars.soub@gmail.com/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","22909.082826139773",""
"2025-09-08 00:10:19","3.4s","149f84a86a03482995d0f746929d7201","GradientBoostingRegressor_Fold_2","NOTEBOOK","/Users/omars.soub@gmail.com/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","27417.556570254666",""
"2025-09-08 00:10:16","3.1s","6d7b9927bcef4ac4890f8ee9da2d8cbd","GradientBoostingRegressor_Fold_1","NOTEBOOK","/Users/omars.soub@gmail.com/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","11035.601489570132",""
"2025-09-08 00:10:13","3.1s","40ffc882755942a180c5d7cdefc3bf46","GradientBoostingRegressor_Fold_0","NOTEBOOK","/Users/omars.soub@gmail.com/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","14936.026391610767",""
"2025-09-08 00:10:13","16.8s","6fda6b96abf344bba59ec5528219c235","GradientBoostingRegressor","NOTEBOOK","/Users/omars.soub@gmail.com/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","GradientBoostingRegressor","","21990.69065068274"
"2025-09-08 00:10:05","7.5s","91c8800682c54c188640e7ad216c3e4e","RandomForestRegressor_Fold_4","NOTEBOOK","/Users/omars.soub@gmail.com/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","21134.091840808993",""
"2025-09-08 00:09:57","7.8s","46152e330e45458fbc19445598701560","RandomForestRegressor_Fold_3","NOTEBOOK","/Users/omars.soub@gmail.com/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","45379.77753565652",""
"2025-09-08 00:09:49","8.0s","57b27c49011f450e90b199dbe04e1520","RandomForestRegressor_Fold_2","NOTEBOOK","/Users/omars.soub@gmail.com/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","38222.08741507849",""
"2025-09-08 00:09:41","7.7s","c2de112e178a4335ae6dc7b9b5e87bc7","RandomForestRegressor_Fold_1","NOTEBOOK","/Users/omars.soub@gmail.com/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","7333.89782758106",""
"2025-09-08 00:09:33","7.9s","ee5cda3b3dfd454983dbc525ab9d572f","RandomForestRegressor_Fold_0","NOTEBOOK","/Users/omars.soub@gmail.com/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","11368.1280453613",""
"2025-09-08 00:09:33","40.0s","8be2cc0865c04df4b02b9ed867bd3ef8","RandomForestRegressor","NOTEBOOK","/Users/omars.soub@gmail.com/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","RandomForestRegressor","","24687.59653289727"
"2025-09-08 00:09:32","4.6min","58d36f59faa34a06b19d09bf941a3938","Cross-Validation Experiment-House Pricing Project","NOTEBOOK","/Users/omars.soub@gmail.com/full_pipeline_example/Machine_Learning","omars.soub@gmail.com","FINISHED","","",""
